Product.ID,Product.UID,Product.Name,ProductType.ID,User.ID,User.Company,Product.StatusID,Product.SKU,Product.Description,Product.WDescription,Product.InfoURL,Product.FilePath,Product.ImagePath,Support.Mail,Support.Phone,Support.URL,Product.SKUID,Product.CreateDate,Product.ModifyDate,Product.Price,Product.Hide,Product.Bundles,UserCategory.Name,UserCategory.ID,
"15759","16413","Soda PDF 8 PRO + OCR","3","1001837","LULU Software (7270356 Canada inc)","1","","Get a complete PDF software solution equipped with all the modules, plus our innovative OCR (Optical Character Recognition) feature that allows you to create digital and editable versions of scanned documents and images.
","","http://sodapdf.com/modules-and-packages/pro-ocr","/1001837/528d1f21-2351-404a-940d-4a6559f15620_Soda_PDF_8_Installer.exe","/1001837/9156be3d-2e82-4012-833f-ce441ffc683c.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","555","8/12/2015 2:52:03 PM","9/18/2015 4:37:10 PM","129.0000","False","","Soda PDF 8","139",
"15758","16412","Soda PDF 8 Professional","3","1001837","LULU Software (7270356 Canada inc)","1","","Get our advanced PDF solution that will help streamline your workflow. It’s equipped with everything you need to customize, secure, and collaborate on your PDF documents.
","","http://sodapdf.com","/1001837/eb3638fd-41d9-4a59-a90f-6486ff454958_Soda_PDF_8_Installer.exe","/1001837/af502a24-fc83-4948-b401-76b850ede140.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","554","8/12/2015 2:50:53 PM","11/10/2016 9:32:11 AM","99.0000","False","","Soda PDF 8","139",
"15757","16411","Soda PDF 8 Standard","3","1001837","LULU Software (7270356 Canada inc)","1","","Get everything you need to edit, convert and insert elements into your PDF documents. Save time with our easy to use all-in-one package.
","","","/1001837/21d9d0d4-446e-4727-814f-7c1908afbf47_Soda_PDF_8_Installer.exe","/1001837/a1f7fdb5-9383-4468-9cbe-1cebecc11101.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","553","8/12/2015 2:31:35 PM","11/18/2016 9:22:33 AM","59.0000","False","","Soda PDF 8","139",
"15695","16349","Soda PDF Premium Phone Support - Full Case Resolution (3-Pack)","3","1001837","LULU Software (7270356 Canada inc)","1","","With our premium VIP tech support, you’ll have direct access to a Soda PDF specialist. Our team can help you get started, resolve any issues you may have, and help you learn how to use Soda PDF so you can make the best of your PDF experience. Three full
 case resolutions guaranteed.","","","/1001837/b58b4e03-b48d-4a7e-ac6e-fb0c3014f7da_soda-premium-phone-support-3case-en.pdf","/1001837/467abf0b-89f7-49a6-b4ec-3d9b61b78d5e.png","info@sodapdf.com","","","545","7/27/2015 3:09:12 PM","2/19/2019 10:08:03 AM","39.9500","False","","Soda Premium Phone Support","142",
"14743","15397","PDF Architect 4 - Online Purchase","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/f9ee9792-f4f0-490d-a845-10970d32b65c_PDF_Architect_Installer_3.0.42.22446.exe","/1001837/bfbbeaef-2755-4dd0-85fb-dbba4fc5b5f6.png","customersupport@upclick.com","","http://support.pdfarchitect.org","536","3/20/2015 1:13:12 PM","10/28/2015 12:04:08 PM","89.0000","False","","PDF Architect","52",
"14619","15273","PDF Architect 3 - Professional Package","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/f9ee9792-f4f0-490d-a845-10970d32b65c_PDF_Architect_Installer_3.0.42.22446.exe","/1001837/bfbbeaef-2755-4dd0-85fb-dbba4fc5b5f6.png","customersupport@upclick.com","","http://support.pdfarchitect.org","509","3/5/2015 11:29:23 AM","11/9/2015 10:35:27 AM","89.0000","False","","PDF Architect","52",
"14613","15267","PDF Architect 3 - OCR Module","3","1001837","LULU Software (7270356 Canada inc)","1","","Save time from retyping old documents by turning any PDF, image, or a scanned document into a fully editable file with our advanced Optical Character Recognition Module.","","http://pdfarchitect.org","/1001837/b21cadea-1692-4bed-ae06-231e14ece65c_PDF_Architect_Installer_3.0.42.22446.exe","/1001837/11e6b3a4-5dc8-4642-b151-7949881d3679.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","503","3/5/2015 10:27:03 AM","9/18/2015 4:28:39 PM","29.9900","False","","PDF Architect","52",
"14601","15255","PDF Architect 3 - Edit Module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/dddb5276-5574-4ca3-b1f6-3b62c94ea5c8_PDF_Architect_Installer_3.0.42.22446.exe","/1001837/088f9a2c-9211-4f9a-8b2d-6259aa38c4c9.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","498","3/4/2015 4:56:51 PM","11/30/2015 9:22:30 AM","29.9900","False","","PDF Architect","52",
"14600","15254","PDF Architect 3 - Convert Module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/9f61965c-0954-4ffe-9b62-1cd70337bf21_PDF_Architect_Installer_3.0.42.22446.exe","/1001837/aebcba37-4338-4fb3-bb77-feafc4cb31c2.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","497","3/4/2015 4:48:30 PM","2/8/2017 9:06:17 AM","19.9900","False","","PDF Architect","52",
"14477","15131","Soda PDF Premium Phone Support - Full Case Resolution","3","1001837","LULU Software (7270356 Canada inc)","1","","With our premium VIP tech support, you’ll have direct access to a Soda PDF specialist. Our team can help you get started, resolve any issues you may have, and help you learn how to use Soda PDF so you can make the best of your PDF experience. Full case
 resolution guaranteed.","","","/1001837/c0843415-3940-4d4e-9db6-e846abb9f348_soda-premium-phone-support-1case-en.pdf","/1001837/a8a43520-3c32-45fa-8cb8-abd003f51dab.png","info@sodapdf.com","","","496","2/5/2015 3:55:13 PM","5/6/2019 8:30:00 AM","39.9500","False","","Soda Premium Phone Support","142",
"14475","15129","Soda PDF Unlimited Premium Phone support","3","1001837","LULU Software (7270356 Canada inc)","1","","With our premium VIP tech support, you’ll have direct access to a Soda PDF specialist. Our team can help you get started, resolve any issues you may have, and help you learn how to use Soda PDF so you can make the best of your PDF experience. You'll get
 unlimited access to our team with guaranteed results.","","","/1001837/f7a1d46b-a856-4ec2-813f-89d534ac16a9_soda-premium-phone-support-ultimate-en.pdf","/1001837/bc6eb36c-f70b-47a5-996d-73d0b56f634d.png","info@sodapdf.com","","","494","2/5/2015 3:44:52 PM","10/24/2016 2:52:35 PM","25.0000","False","","Soda Premium Phone Support","142",
"13836","14490","Soda PDF 7 Professional Package","3","1001837","LULU Software (7270356 Canada inc)","1","","Get our advanced PDF solution with everything you need to customize, secure, and collaborate on your PDF documents to achieve a streamlined workflow.","","http://sodapdf.com","/1001837/276b1fcf-3637-4205-afab-283d494d0b3a_Soda_PDF_7_Installer.exe","/1001837/3a20f24b-e291-4cbf-a257-d39522f6ca1b.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","395","9/9/2014 9:57:07 AM","8/28/2015 4:24:28 PM","99.0000","False","","Soda PDF 7","94",
"13571","14225","FIXIO PC Optimizer","3","1001837","LULU Software (7270356 Canada inc)","1","","FIXIO PC Optimizer allows you to monitor your PC’s sensitive areas and it gives you tools to boost and enhance your system’s performance. One-click optimization solution to improve your Startup, Windows and Network speed! • Easy to use interface • Comprehensive
 dashboard giving you PC statistics in real-time • Recovery Center","","http://www.fixio-pc-cleaner.com","/1001837/c8e0b0af-396e-496e-a3d2-5212f14212f0_FIXIO_PC_Optimizer_Setup_v.1.1.14.exe","/1001837/26ee9e74-d0ff-4c3a-907a-93c461e642ff.jpg","support@upclick.com","","http://www.fixio-pc-cleaner.com/support","373","7/15/2014 3:03:50 PM","11/7/2018 1:12:55 PM","34.9500","False","","Fixio","70",
"13570","14224","FIXIO Driver Finder","3","1001837","LULU Software (7270356 Canada inc)","1","","FIXIO Driver Finder automatically updates all old, corrupted, and missing drivers on your PC.","","http://fixio.com/driverfinder/join.aspx","/1001837/d2ad02fd-321e-484a-a97b-c8a2968ab79c_FIXIO_Driver_Finder_2013_Installer.exe","/1001837/2c2ed35a-c53d-4081-9d73-08f8e2caf532.jpg","support@upclick.com","","","372","7/15/2014 2:11:46 PM","3/20/2019 10:55:54 AM","39.0000","False","","Fixio","70",
"13309","13963","Soda PDF Online Service Premium Account - 6 months","2","1001837","LULU Software (7270356 Canada inc)","1","","Your Soda PDF Online Services Premium account includes: - One-click conversion, sent through email - Files can be saved and retrieved on the users account for the lenght of the subscription - No wait times - Can convert 5 files at once - No file size limitations
 - 500MB of online file storage","","http://online.sodapdf.com/register","","/1001837/b2321bd8-7124-4d89-8120-3f6ec4d1d924.jpg","info@sodaPDF.com","","http://sodapdf.com/support","369","5/28/2014 10:15:02 AM","5/28/2014 10:16:21 AM","19.9000","False","","Online services","71",
"13153","13807","PDF Architect - Maintenance Plan (PRO+OCR Package)","3","1001837","LULU Software (7270356 Canada inc)","1","","Get Next Version Update and Priority VIP Technical Support for 12 months.","","http://sodapdf.com","/1001837/5711351d-49c1-4ba1-a897-696f010c5d2d_architect_12m_maintenance_online_copy.pdf","/1001837/58ee703e-0d68-4035-aefc-a3ae76a73768.jpg","solutions@pdfarchitect.org","","http://www.sodapdf.com/support.aspx","357","4/28/2014 11:26:33 AM","10/25/2017 12:15:28 PM","43.0000","False","","PDF Architect X-Sells","162",
"13148","13802","PDF Architect - Maintenance Plan (Professional Package)","3","1001837","LULU Software (7270356 Canada inc)","1","","Get Next Version Update and Priority VIP Technical Support for 12 months.","","http://sodapdf.com","/1001837/5711351d-49c1-4ba1-a897-696f010c5d2d_architect_12m_maintenance_online_copy.pdf","/1001837/58ee703e-0d68-4035-aefc-a3ae76a73768.jpg","solutions@pdfarchitect.org","","http://www.sodapdf.com/support.aspx","352","4/28/2014 11:19:44 AM","2/15/2016 9:44:47 AM","34.0000","False","","PDF Architect X-Sells","162",
"13143","13797","PDF Architect - Maintenance Plan (Standard Package)","3","1001837","LULU Software (7270356 Canada inc)","1","","Get Next Version Update and Priority VIP Technical Support for 12 months.","","http://sodapdf.com","/1001837/5711351d-49c1-4ba1-a897-696f010c5d2d_architect_12m_maintenance_online_copy.pdf","/1001837/58ee703e-0d68-4035-aefc-a3ae76a73768.jpg","solutions@pdfarchitect.org","","http://www.sodapdf.com/support.aspx","347","4/28/2014 10:48:33 AM","4/26/2017 6:06:21 PM","18.0000","False","","PDF Architect X-Sells","162",
"12608","13262","PDF Architect 2 Pro","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/4dfb3c00-1d37-4cf9-8b99-1537fc885c60_PDF_Architect_Installer_2.0.27.16264.exe","/1001837/bfbbeaef-2755-4dd0-85fb-dbba4fc5b5f6.png","customersupport@upclick.com","","http://support.pdfarchitect.org","324","2/19/2014 10:15:50 AM","1/8/2015 2:28:14 PM","79.0000","False","","PDF Architect","52",
"12532","13186","PDF Architect Maintenance Plan","3","1001837","LULU Software (7270356 Canada inc)","1","","Get Next Version Update and Priority VIP Technical Support for 12 months.","","http://sodapdf.com","/1001837/5711351d-49c1-4ba1-a897-696f010c5d2d_architect_12m_maintenance_online_copy.pdf","/1001837/58ee703e-0d68-4035-aefc-a3ae76a73768.jpg","solutions@pdfarchitect.org","","http://www.sodapdf.com/support.aspx","315","2/4/2014 5:25:29 PM","9/28/2015 5:05:15 PM","23.9500","False","","PDF Architect X-Sells","162",
"11439","12093","Back-up Protection","2","1001837","LULU Software (7270356 Canada inc)","1","","Get a hard copy of your purchase and your license key! Ensure that the software you bought today will always be available to you, giving you the ability to restore it at any time.
","","http://fulfillment.upclick.com/","","/1001837/25d08379-1258-4e49-8404-0d2ff681aeb3.png","support@lulusoftware.com","","http://sodapdf.com/","231","9/17/2013 12:02:10 PM","1/19/2017 10:56:51 AM","14.9500","False","","Soda PDF 6","66",
"11168","11822","Soda PDF 6 Standard Package","3","1001837","LULU Software (7270356 Canada inc)","1","","Get everything you need to edit, convert and insert elements into your PDF documents. Save time with our easy to use all-in-one package.
","","http://sodapdf.com/support","/1001837/9cb0f430-c86e-4869-b778-06a6d2d808d8_Soda_PDF_6_Installer.exe","/1001837/31426acf-df29-49ad-aca1-c75e5ce18c87.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","221","7/31/2013 10:44:35 AM","10/27/2014 11:44:59 AM","59.0000","False","","Default","",
"11016","11670","PDF Architect Extended Download Protection","1","1001837","LULU Software (7270356 Canada inc)","1","","Protect your purchase with our Extended Download Service! We will keep a back-up copy of your digital files should you need to re-download them for any reason (in case of accidental deletion, new PC installation or any other problem).
","","http://www.lulusoftware.com","/1001837/b82a731d-cb33-4771-a201-433d2f468314_DLP_certificate.pdf","/1001837/8e9a7000-854f-48a3-9f73-b61374305db4.png","info@lulusoftware.com","","","218","6/6/2013 11:54:55 AM","3/15/2018 10:10:54 AM","14.9500","False","","PDF Architect X-Sells","162",
"10974","11628","Soda PDF Online Service Premium Account - 1 year","2","1001837","LULU Software (7270356 Canada inc)","1","","Your Soda PDF Online Services Premium account includes: - One-click conversion, sent through email - Files can be saved and retrieved on the users account for the lenght of the subscription - No wait times - Can convert 5 files at once - No file size limitations
 - 500MB of online file storage","","http://online.sodapdf.com/register","","/1001837/b2321bd8-7124-4d89-8120-3f6ec4d1d924.jpg","info@sodaPDF.com","","http://sodapdf.com/support","215","5/21/2013 3:05:35 PM","5/28/2014 10:11:20 AM","31.0800","False","","Online services","71",
"10254","10908","FIXIO PC Cleaner","3","1001837","LULU Software (7270356 Canada inc)","1","","FIXIO PC Cleaner safely analyzes your system and removes unnecessary files that accumulate over time and cause system instability. It turns back the clock and restores your PC’s stability and efficiency! • Easy to use interface • Uninstall Programs Manager
 • Internet clutter free – removes temporary files and cookies • Customizable advanced and automatic scan schedule","","http://fixio.com/","/1001837/eeab4ff7-e8df-43fd-883e-a39e133edeaa_FIXIO_PC_Cleaner_2013_Installer.exe","/1001837/4dd64dbc-7e0d-4e0f-91cf-9b980d536707.jpg","support@upclick.com","","http://fixio.com/support.aspx","207","12/5/2012 9:22:35 AM","3/27/2019 3:44:46 PM","49.9500","False","","Default","",
"9512","10166","PDF Architect Pro with 50$ module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/5a904815-82d0-4090-b59b-a1a0a63ce7ef_PDF_Architect_Installer_1.2.0.3_signed.exe","/1001837/b71f0d25-109a-4c46-986c-13d727fef706.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","194","9/5/2012 4:33:55 PM","2/11/2014 7:07:29 PM","10.0000","False","","PDF Architect","52",
"9510","10164","PDF Architect Pro with 30$ module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/57fe2c91-02a8-4094-b1a4-5296703b45bd_PDF_Architect_Installer_1.2.0.3_signed.exe","/1001837/842e3403-b3c2-4cfe-8af1-5581563c9694.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","192","9/5/2012 4:28:44 PM","3/4/2014 11:31:53 AM","30.0000","False","","PDF Architect","52",
"9509","10163","PDF Architect Pro with 20$ module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/5c50169b-7078-4ee8-a396-6961c2f686c3_PDF_Architect_Installer_1.2.0.3_signed.exe","/1001837/f1d612dc-5dca-4ea2-a8c7-f68be3061772.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","191","9/5/2012 4:14:29 PM","2/12/2014 10:44:51 AM","40.0000","False","","PDF Architect","52",
"9463","10117","PDF Architect Pro","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/bb2edc6a-c0ec-481d-912a-a700f2713a16_PDF_Architect_Installer_1.2.0.3_signed.exe","/1001837/f717e750-55e1-48bc-9507-1217d1378016.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","189","8/31/2012 12:39:40 PM","6/2/2016 11:34:30 AM","59.9700","False","","PDF Architect","52",
"9462","10116","PDF Architect - Edit & Insert Package","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/66d12c98-b08d-46d1-a550-8badc29169ba_PDF_Architect_Installer_1.2.0.3_signed.exe","/1001837/fdeb7450-ad66-479e-adcc-9a5416e0acb0.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","188","8/31/2012 12:35:29 PM","9/28/2015 11:04:21 AM","24.9700","False","","PDF Architect","52",
"9457","10111","PDF Architect - Secure & Sign Module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/edaa4f92-2ce4-4fe9-b5be-bd8f011cc426_PDF_Architect_Installer_1.2.0.3_signed.exe","/1001837/326c338d-a193-4812-baec-42feebdbb8ff.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","187","8/31/2012 12:30:56 PM","2/11/2014 4:04:07 PM","9.9700","False","","PDF Architect","52",
"9454","10108","PDF Architect - Review Module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/3b5016fa-55e2-4d0a-ae07-a911a4eeb35c_PDF_Architect_Installer_1.2.0.3_signed.exe","/1001837/c8a6e2da-de90-470c-9dd1-484a1aebe16f.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","186","8/31/2012 12:28:02 PM","2/11/2014 4:09:12 PM","9.9700","False","","PDF Architect","52",
"9453","10107","PDF Architect - Insert Module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/978cc9b6-53d1-4412-b5b7-edcc4a49495f_PDF_Architect_Installer_1.2.0.3_signed.exe","/1001837/ef4baf4e-2a03-48a4-a76c-18226ae600e6.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","185","8/31/2012 12:25:13 PM","10/15/2014 8:30:25 AM","9.9700","False","","PDF Architect","52",
"9452","10106","PDF Architect - Edit Module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/92bc5d7a-fd64-4121-9eab-b6eac40610bb_PDF_Architect_Installer_1.2.0.3_signed.exe","/1001837/088f9a2c-9211-4f9a-8b2d-6259aa38c4c9.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","184","8/31/2012 12:21:22 PM","11/23/2015 5:13:54 PM","19.9700","False","","PDF Architect","52",
"9451","10105","PDF Architect - Convert Module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/1af53fbf-a580-4491-b468-4f641731fa98_PDF_Architect_Installer_1.2.0.3_signed.exe","/1001837/aebcba37-4338-4fb3-bb77-feafc4cb31c2.jpg","customersupport@upclick.com","","http://support.pdfarchitect.org","183","8/31/2012 12:18:04 PM","2/16/2016 4:22:52 PM","19.9700","False","","PDF Architect","52",
"9237","9891","Fixio 2015 Power Pack","3","1001837","LULU Software (7270356 Canada inc)","1","","3 Excellent Software Utilities for a fraction of the price! FIXIO PC Cleaner cleans obsolete or unnecessary files from your hard disk and registry and eliminate errors. FIXIO Driver Finder automatically keeps all drivers from your PC updated. FIXIO PC
 Optimizer speeds up startup and improves memory usage of the PC to increase its speed.","","http://fixiodriverfinder.com/utilities.aspx","/1001837/a8e10648-883c-403d-badd-cf519d07624a_FIXIO_Performance_Pack_Installer.exe","/1001837/8434f882-8cea-458d-bf3f-34f35d5fe968.jpg","support@upclick.com","","http://fixiodriverfinder.com/support.aspx","180","8/8/2012 11:50:15 AM","7/17/2014 5:33:23 PM","99.0000","False","","Fixio","70",
"8375","9029","FIXIO Driver Finder","3","1001837","LULU Software (7270356 Canada inc)","1","","FIXIO Driver Finder automatically updates all old, corrupted, and missing drivers on your PC.","","http://fixio.com/driverfinder/join.aspx","/1001837/d2ad02fd-321e-484a-a97b-c8a2968ab79c_FIXIO_Driver_Finder_2013_Installer.exe","/1001837/2c2ed35a-c53d-4081-9d73-08f8e2caf532.jpg","support@upclick.com","","","174","4/10/2012 3:12:52 PM","7/13/2016 2:31:36 PM","39.9500","False","","Default","",
"7988","8642","Soda PDF Professional","3","1001837","LULU Software (7270356 Canada inc)","1","","Easy to use and loaded with features, Soda PDF Professional is equipped to handle any PDF task. Create, convert, edit, secure and share PDF documents all with one application.","","http://sodapdf.com/products/professional","/1001837/6e3bac0f-4a98-47ef-9de3-85ffca5fab53_Soda_PDF_5_Installer.exe","/1001837/92644f8b-8013-463d-aec1-b17bdda6300c.jpg","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","64","11/25/2011 2:13:10 PM","5/30/2016 11:19:35 AM","79.9500","False","","Soda PDF 5","67",
"5227","5881","Back-up CD","2","1001837","LULU Software (7270356 Canada inc)","1","","Get a hard copy of your purchase and your license key! Ensure that the software you bought today will always be available to you, giving you the ability to restore it at any time.","","http://fulfillment.upclick.com/","","/1001837/f8a4aadf-ae64-4569-801f-8f00c5f3123d.png","support@lulusoftware.com","","http://sodapdf.com/","15","5/11/2010 4:34:01 PM","3/20/2014 4:23:39 PM","9.9500","False","","Misc","72",
"5142","5796","Product Replacement Guarantee","1","1001837","LULU Software (7270356 Canada inc)","1","","Protect your purchase with our Product Replacement Guarantee! We will keep a back-up copy of your digital files should you need to re-download them for any reason (in case of accidental deletion, new PC installation or any other problem).
","","http://www.lulusoftware.com","/1001837/7b8f7b0c-615e-4c30-95df-802c17536bc0_Product-Replacement-Guarantee-Soda.pdf","/999624/a9dfbdf2-dcec-420c-8145-032c5ecfb386.jpg","Info@sodapdf.com","","","11","2/24/2010 11:36:18 AM","5/8/2019 9:04:59 AM","7.9500","False","","Soda PDF Anywhere","225",
